ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CELC,Celcuity Inc.,1,1.01,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.903846,,0,0.862179,1,0.137821,150,0,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-42.0;smart_money_score:+30.9;momentum_score:+19.8,tier=A;reason=high_opt+catalyst_mid;cat_days=150;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_91_180|pos,-0.004671705882352941,,0.6707,0,1,-1.3965,1.0,6,6,buying,1.1579,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,150,False,specific_days,0.360037,price_history,,6,0.5817,price_history,,0.0,,63.945,,-0.060149,0.060149,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,71.83,45.56250000000000000000000000,83.0,16.21,10.05486968449931412894375857,49.86961772736819995799201849,9.6161,-1.4449,3.0,879,8,1.0,0.4537,0,1,0.0,0.3,0.95,oncology,-0.4872,uncrowded,1.0,259,-0.004671705882352941,0.096154,-1.3038,15.56,0.256993,-0.6526,1.499766,1.5,0.0,0.0,0.0,-0.000234,0.0
NAMS,NewAmsterdam Pharma Company N.V,74,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.494755,,0,0.317308,1,0.682692,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+25.1;catalyst_score:-23.9;smart_money_score:+12.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 147783000.0, ""cash_total"": 636241000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.66285702685695, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.09164684828711256,,0.7542,0,1,0.6636,-0.1567,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,596.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.007752,price_history,,5,-0.4376,price_history,,-0.185756,,58.5588,0.4954,-0.060149,-0.125607,late,mid,none,drug_developer,morningstar,,,,0,0.8821963529833791701542508669,90.27,41.25000000000000000000000000,77.5,31.38,58.88888888888888888888888889,57.69565217391304347826086956,59.5193,0.6648,3.0,116,8,1.0,1.3497,2,1,0.0,0.6,0.55,metabolic,0.6937,highly_crowded,1.0,142,0.09164684828711256,0.505245,0.0131,44.43,0.868881,1.1211,0.204022,0.0,0.0,0.0,0.19944,0.004582,0.0
ALMS,Alumis Inc.,75,0.3,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.798951,,0,0.509615,1,0.490385,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-34.8;smart_money_score:+32.2;momentum_score:+5.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",mid|none|nonpos,0.06334926923076922,,0.1897,0,1,0.1037,-1.4381,7,7,buying,1.5457,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,2.1586,-0.060149,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7941176470588235294117647059,50,41.25000000000000000000000000,77.0,12.79,45.61652187166590458771528731,9.975803993293705227861606457,44.1223,0.0139,2.0,193,5,1.0,0.2011,0,0,0.0,0.4,0.6,autoimmune,0.6937,highly_crowded,1.0,229,0.06334926923076922,0.201049,-0.8379,13.52,0.176573,-0.9285,0.007337,0.0,0.0,0.0,0.00417,0.003167,0.0
NRIX,"Nurix Therapeutics, Inc.",76,0.51,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.659091,,0,0.375,1,0.625,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|runway_short,financial_score:-35.0;clinical_score:+15.1;smart_money_score:+10.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 249465000.0, ""cash_total"": 246960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.879502134567975, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|none|nonpos,0.06932613183279743,,-0.3839,0,1,0.5342,-0.4529,4,4,selling,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,674.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.022741,price_history,,4,1.5487,price_history,,-0.387048,,45.0424,0.7197,-0.060149,-0.326899,early,small,sev2,drug_developer,morningstar,,,,0,0.8268661426712922810060711188,49.80,41.25000000000000000000000000,51.0,29.55,55.82089552238805970149253731,5.692958118641828511031840408,54.7013,0.4612,1.0,668,4,1.0,0.0011,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,189,0.06932613183279743,0.340909,-0.41,15.89,0.263986,-0.6311,0.141826,0.0,0.0,0.0,0.13836,0.003466,0.0
PYXS,"Pyxis Oncology, Inc.",77,0.33,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.690559,,0,0.419872,1,0.580128,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_>2000bps,momentum_score:+37.4;financial_score:-29.1;catalyst_score:-14.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53075000.0, ""cash_total"": 76256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.24111163447951, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",early|none|nonpos,0.06932613183279743,,-1.6534,402,1,0.3831,-0.7987,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.957786,price_history,,3,0.6066,price_history,,-0.386667,,70.9438,1.6279,-0.060149,-0.326518,early,micro,sev1,drug_developer,morningstar,,,,0,0.7689334043686734150239744273,93.52,41.25000000000000000000000000,66.5,84.09,52.23880597014925373134328358,26.94163510804188015148139898,51.1192,0.3097,1.0,402,4,1.0,0.0094,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,198,0.06932613183279743,0.309441,-0.4974,23.21,0.512238,0.0307,0.096376,0.0,0.0,0.0,0.09291,0.003466,0.0
UPB,"Upstream Bio, Inc.",78,0.42,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.854895,,0,0.362179,1,0.637821,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-15.7;smart_money_score:+14.6;financial_score:+8.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,0.06334926923076922,,-1.0658,521,1,0.5699,-0.3712,4,4,buying,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.060149,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.8263518601273600715003910178,50,41.25000000000000000000000000,71.5,54.65,56.66666666666666666666666667,65.11538461538461538461538461,55.2368,0.4838,2.0,521,2,0.3333,0.0164,0,0,0.0,0.4,0.5,respiratory,0.2213,moderate,1.0,245,0.06334926923076922,0.145105,-1.0577,45.81,0.896853,1.2638,0.148307,0.0,0.0,0.0,0.14514,0.003167,0.0
IRON,"Disc Medicine, Inc.",79,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.826923,,0,0.310897,1,0.689103,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-20.9;smart_money_score:+17.8;financial_score:+6.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 180393000.0, ""cash_total"": 791152000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.62856097520414, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.06334926923076922,,0.2083,0,1,0.6636,-0.1567,8,8,buying,1.9335,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.13,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.269454,price_history,,8,0.5863,price_history,,-0.010119,,60.9211,0.4392,-0.060149,0.05003,mid,mid,none,drug_developer,morningstar,,,,0,0.8605400250512411751309496698,62.27,41.25000000000000000000000000,80.0,19.77,58.88888888888888888888888889,68.450,59.2225,0.6523,2.0,18,4,1.0,0.9286,1,1,0.0,0.4,0.5,other,-0.4872,uncrowded,1.0,237,0.06334926923076922,0.173077,-0.9421,51.93,0.987762,2.2496,0.198857,0.0,0.0,0.0,0.19569,0.003167,0.0
TNGX,"Tango Therapeutics, Inc.",80,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.711538,,0,0.342949,1,0.657051,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-43.9;smart_money_score:+25.0;momentum_score:+24.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109168000.0, ""cash_total"": 152811000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.79733987981826, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",early|none|nonpos,0.06932613183279743,,-1.2807,110,1,0.5909,-0.3232,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,564.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.429457,price_history,,5,0.408,price_history,,0.0,,65.7262,0.8943,-0.060149,0.060149,early,small,sev1,drug_developer,morningstar,,,,0,0.7737365503749592435604825562,76.60,41.25000000000000000000000000,77.0,34.09,57.16417910447761194029850746,8.098427797595455145990223278,56.0446,0.5179,1.0,110,5,1.0,0.1019,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,204,0.06932613183279743,0.288462,-0.5579,22.26,0.498252,-0.0044,0.158836,0.0,0.0,0.0,0.15537,0.003466,0.0
NKTX,"Nkarta, Inc.",81,0.33,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.655594,,0,0.304487,1,0.695513,,0,no_upcoming,9,tailwind,high_beta,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_>2000bps,momentum_score:+31.5;catalyst_score:-23.8;clinical_score:-5.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.06932613183279743,,-1.5674,243,1,0.7042,-0.0638,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,2.287183,price_history,,3,3.3146,price_history,,-0.09972,,61.7137,,-0.060149,-0.039571,early,micro,none,drug_developer,morningstar,,,,0,0.7691021479958890030832476876,96.55,41.25000000000000000000000000,66.5,50,59.85074626865671641791044776,61.10447761194029850746268657,58.7312,0.6315,1.0,243,2,0.3333,0.0425,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,188,0.06932613183279743,0.344406,-0.4005,46.45,0.914336,1.3679,0.192916,0.0,0.0,0.0,0.18945,0.003466,0.0
ELVN,"Enliven Therapeutics, Inc.",82,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.613636,,0,0.336538,1,0.663462,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|high_risk,catalyst_score:-12.2;smart_money_score:+8.6;momentum_score:-7.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54463000.0, ""cash_total"": 477565000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 105.22336264987239, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.06932613183279743,,-1.6567,880,1,0.5909,-0.3232,6,6,selling,1.1579,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,575.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.025871,price_history,,6,1.0758,price_history,,-0.390427,,55.7424,1.2673,-0.060149,-0.330278,early,small,none,drug_developer,morningstar,,,,0,0.7705932953957578892912571133,46.37,41.25000000000000000000000000,62.0,50,57.16417910447761194029850746,60.44827586206896551724137931,56.0446,0.5179,1.0,880,2,0.3333,0.0002,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,176,0.06932613183279743,0.386364,-0.2888,44.16,0.854895,1.0577,0.158836,0.0,0.0,0.0,0.15537,0.003466,0.0
CCCC,"C4 Therapeutics, Inc.",83,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.59965,,0,0.298077,1,0.701923,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-44.6;momentum_score:+41.7;catalyst_score:-13.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 98694000.0, ""cash_total"": 74603000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.070824974162564, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",early|none|nonpos,0.06932613183279743,,-0.3763,0,1,0.7042,-0.0638,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1461.59,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.916989,price_history,,3,4.0523,price_history,,-0.342717,,46.9832,0.7106,-0.060149,-0.282568,early,micro,sev2,drug_developer,morningstar,,,,0,0.7251189840998826165830754455,96.55,41.25000000000000000000000000,66.5,65.91,59.85074626865671641791044776,10.31739313383332095740204450,58.7312,0.6315,1.0,642,3,0.6667,0.0019,0,0,0.0,0.3,0.85,oncology,0.6937,highly_crowded,1.0,172,0.06932613183279743,0.40035,-0.2524,13.06,0.152098,-1.0275,0.192916,0.0,0.0,0.0,0.18945,0.003466,0.0
LBRX,LB Pharmaceuticals Inc,84,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.83042,,0,0.291667,1,0.708333,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-13.7;financial_score:+13.5;clinical_score:+5.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",mid|none|nonpos,0.06334926923076922,,0.2108,0,1,0.7105,-0.0494,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.060149,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.7621790983606557377049180328,50,41.25000000000000000000000000,,36.05,60.00000000000000000000000000,68.450,58.8804,0.6378,2.0,306,1,0.0,0.0781,0,0,0.0,0.8,0.6,cns,0.6937,highly_crowded,1.0,238,0.06334926923076922,0.16958,-0.9558,42.61,0.840909,0.9982,0.194507,0.0,0.0,0.0,0.19134,0.003167,0.0
ALKS,Alkermes plc,85,0.51,B,high_quality+no_catalyst_data,,,B,0.026224,0.85,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:+20.3;momentum_score:-17.3;catalyst_score:-15.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.1,63.524239,1.0213,0,1,1.0762,1.3754,6,6,buying,1.1579,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.077957,price_history,,6,0.5712,price_history,,-0.204877,,40.4228,0.3674,-0.060149,-0.144728,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,39.34,41.25000000000000000000000000,68.0,84.67,77.000,57.82608695652173913043478261,76.2304,1.3713,3.0,942,53,1.0,0.0006,0,0,0.0,0.5,0.5,respiratory,-0.4872,uncrowded,1.0,8,0.1,0.973776,1.9394,51.83,0.984266,2.1511,2.47949,2.0631,0.0,0.0,0.41139,0.005,0.0
RYTM,"Rhythm Pharmaceuticals, Inc.",86,1.01,C,mod_quality+no_catalyst_data,,,C,0.295455,0.673077,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-24.2;momentum_score:+13.3;financial_score:-12.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.1,52.865891,1.0213,0,1,1.396,1.378,9,9,buying,2.3212,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.392492,price_history,,9,1.0198,price_history,,-0.09589,,54.9157,0.4754,-0.060149,-0.035741,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,78.71,41.25000000000000000000000000,77.0,37.59,77.000,53.26086956521739130434782609,75.7545,1.3512,3.0,241,18,1.0,0.3937,0,0,0.0,0.4,0.55,metabolic,0.6937,highly_crowded,1.0,85,0.1,0.704545,0.5375,47.63,0.938811,1.5449,2.47736,2.067,0.0,0.0,0.40536,0.005,0.0
VRTX,Vertex Pharmaceuticals Incorporated,87,1.01,C,low_quality,,,C,0.788462,0.442308,1,,0,,272,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+19.5;catalyst_score:-11.9;momentum_score:-9.6,tier=;reason=;cat_days=272;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.0633864705882353,43.292333,1.0213,0,1,1.396,1.378,3,3,buying,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,272,False,specific_days,0.004955,price_history,,3,0.3703,price_history,,-0.047973,,51.3192,0.2519,-0.060149,0.012176,late,large,none,commercial_biotech,morningstar,,,,0,0.9,47.86,45.56250000000000000000000000,63.0,26.82,77.000,54.07407407407407407407407408,78.3304,1.4601,3.0,22,90,1.0,2.2717,4,1,0.0,0.9,0.95,oncology,0.6937,highly_crowded,1.0,226,0.0633864705882353,0.211538,-0.8011,48.64,0.945804,1.6055,2.508199,2.067,0.0,0.0,0.43803,0.003169,0.0
TARS,"Tarsus Pharmaceuticals, Inc.",88,0.86,C,mod_quality+no_catalyst_data,,,C,0.33042,0.773077,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-26.9;momentum_score:+16.4;smart_money_score:+14.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 12451000.0, ""cash_total"": 417267000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 234.13466753951184, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 8}",late|none|pos,0.1,57.896783,1.0137,0,1,1.1232,1.0998,8,8,buying,1.9335,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,462.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.674082,price_history,,8,0.419,price_history,,-0.01314,,76.7582,0.4256,-0.060149,0.047009,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,84.53,41.25000000000000000000000000,83.0,38.66,70.92592592592592592592592593,61.02173913043478260869565218,70.3483,1.1227,3.0,,6,1.0,0.6261,0,2,0.0,0.4,0.55,ophthalmology,-0.4872,uncrowded,1.0,95,0.1,0.66958,0.4388,51.26,0.977273,2.0004,1.99151,1.6497,0.0,0.0,0.33681,0.005,0.0
REGN,"Regeneron Pharmaceuticals, Inc.",89,1.01,B,mod_quality+catalyst_mid,,,B,0.917832,0.734615,1,,0,,149,0,specific_days,9,neutral,,L,sponsor_confirmed,catalyst_score:-12.0;clinical_score:+11.7;momentum_score:-9.6,tier=;reason=;cat_days=149;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_91_180|pos,-0.004671705882352941,54.6035,1.0108,0,1,1.0484,1.0891,4,4,buying,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,149,False,specific_days,0.090343,price_history,,4,0.1742,price_history,,-0.01516,,59.7757,0.388,-0.060149,0.044989,late,large,none,commercial_biotech,morningstar,,,,0,0.9,47.96,45.56250000000000000000000000,66.0,52.89,69.25925925925925925925925926,58.88888888888888888888888889,70.79,1.1413,3.0,26,320,1.0,4.8539,9,14,0.0033,0.6,0.95,oncology,0.6937,highly_crowded,1.0,263,-0.004671705882352941,0.082168,-1.3906,46.52,0.924825,1.4383,1.975806,1.63365,0.0,0.0,0.34239,-0.000234,0.0
