ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
NUVB,Nuvation Bio Inc.,1,0.78,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.888316,,0,0.804348,1,0.195652,131,0,specific_days,9,neutral,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|high_risk,clinical_score:-32.5;financial_score:+31.3;smart_money_score:+5.0,tier=A;reason=high_opt+catalyst_mid;cat_days=131;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_91_180|pos,0.0036783396226415096,,0.6471,0,1,-1.1441,1.0,6,6,selling,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,131,False,specific_days,-0.148224,price_history,,6,0.8313,price_history,,-0.274559,,44.7692,1.2485,-0.012183,-0.262376,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,46.65,45.56250000000000000000000000,53.0,53.62,15.47776518014613252708490803,79.26530612244897959183673469,15.0515,-1.2139,3.0,292,12,1.0,0.6127,0,1,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,259,0.0036783396226415096,0.111684,-1.2176,17.16,0.310997,-0.493,1.500184,1.5,0.0,0.0,0.0,0.000184,0.0
VNDA,Vanda Pharmaceuticals Inc.,93,0.23,C,low_quality,,,C,0.898625,0.526923,1,,0,,104,0,specific_days,9,neutral,,S,runway_short,financial_score:-31.9;clinical_score:+27.6;smart_money_score:+4.4,tier=;reason=;cat_days=104;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|near_91_180|pos,0.0036783396226415096,48.883877,0.9917,0,1,1.3162,1.4415,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,104,False,specific_days,0.007175,price_history,,1,0.6339,price_history,,-0.16,,49.9325,1.0382,-0.012183,-0.147817,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8839970836435840158848349466,50.41,45.56250000000000000000000000,52.5,90.00,75.71428571428571428571428572,16.22639227705844331852963867,75.6561,1.3501,3.0,62,40,1.0,1.2392,1,1,0.0,0.4,0.6,cns,0.2145,moderate,1.0,262,0.0036783396226415096,0.101375,-1.2738,15.59,0.242268,-0.699,2.567464,2.16225,0.0,0.0,0.40503,0.000184,0.0
VRTX,Vertex Pharmaceuticals Incorporated,94,0.92,C,low_quality,,,C,0.946735,0.373077,1,,0,,69,0,specific_days,9,neutral,,L,sponsor_confirmed,clinical_score:+19.1;catalyst_score:-12.4;momentum_score:-8.5,tier=;reason=;cat_days=69;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_31_90|pos,-0.0027477169811320756,43.864286,0.9917,0,1,1.3743,1.4976,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,69,False,specific_days,0.035484,price_history,,3,0.3426,price_history,,-0.048519,,50.6802,0.2519,-0.012183,-0.036336,late,large,none,commercial_biotech,morningstar,,,,0,0.9,49.44,45.56250000000000000000000000,63.0,26.82,77.000,54.64285714285714285714285714,78.2861,1.4614,3.0,318,94,1.0,1.8387,3,2,0.0,0.9,0.95,oncology,0.6892,highly_crowded,1.0,276,-0.0027477169811320756,0.053265,-1.614,48.89,0.93299,1.4984,2.684683,2.2464,0.0,0.0,0.43842,-0.000137,0.0
EBS,Emergent BioSolutions Inc.,95,0.19,B,high_quality+no_catalyst_data,,,B,0.335052,0.996154,1,,0,,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,S,momentum_tailwind|high_risk|cost_haircut_<=2000bps,momentum_score:+28.6;catalyst_score:-26.7;smart_money_score:-12.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 245500000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.07958971428571429,80.601781,0.9917,0,1,1.0763,1.0623,1,1,buying,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1186.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.429409,price_history,,1,3.8589,price_history,,-0.354773,,49.775,1.0204,-0.012183,-0.34259,late,small,none,commercial_pharma,morningstar,,,,0,0.9,96.55,41.25000000000000000000000000,55.5,86.00,77.000,69.31506849315068493150684931,76.1861,1.3726,3.0,,48,1.0,0.0,0,0,0.0,0.6,0.55,infectious_disease,-0.4975,uncrowded,1.0,98,0.07958971428571429,0.664948,0.426,55.73,0.998282,2.9257,2.009209,1.59345,0.0,0.0,0.41178,0.003979,0.0
TARS,"Tarsus Pharmaceuticals, Inc.",96,0.47,C,low_quality+no_catalyst_data,,,C,0.438144,0.588462,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,momentum_score:-32.3;smart_money_score:+23.6;catalyst_score:-18.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 12451000.0, ""cash_total"": 417267000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 234.13466753951184, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 8}",late|none|pos,0.07958971428571429,52.187898,0.9847,0,1,1.1309,1.262,8,8,buying,1.9082,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,462.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.429603,price_history,,8,1.0217,price_history,,-0.349057,,47.5269,0.4256,-0.012183,-0.336874,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,27.06,41.25000000000000000000000000,83.0,38.66,71.60714285714285714285714286,73.87755102040816326530612245,70.368,1.1264,3.0,,6,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,-0.4975,uncrowded,1.0,128,0.07958971428571429,0.561856,0.1557,55.06,0.994845,2.5653,2.234899,1.893,0.0,0.0,0.33792,0.003979,0.0
BMRN,BioMarin Pharmaceutical Inc.,97,0.92,C,mod_quality+catalyst_far,,,C,0.689003,0.826923,1,,0,,190,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,catalyst_score:-11.3;clinical_score:+10.7;momentum_score:-3.9,tier=;reason=;cat_days=190;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_181_270|pos,0.030478518518518516,64.942429,0.9747,0,1,0.9455,1.0825,3,3,neutral,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,190,False,specific_days,0.115109,price_history,,3,0.5203,price_history,,-0.090707,,56.4227,0.4294,-0.012183,-0.078524,late,large,none,commercial_biotech,morningstar,,,,0,0.9,52.97,45.56250000000000000000000000,57.5,77.22,67.50000000000000000000000000,60.71428571428571428571428572,68.2965,1.0388,3.0,89,107,1.0,1.6581,1,2,0.0,0.6,0.75,rare_disease,0.6892,highly_crowded,1.0,201,0.030478518518518516,0.310997,-0.493,48.33,0.919244,1.4,1.936914,1.62375,0.0,0.0,0.31164,0.001524,0.0
NBIX,"Neurocrine Biosciences, Inc.",98,0.92,C,mod_quality+catalyst_far,,,C,0.252577,0.742308,1,,0,,586,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+21.2;catalyst_score:-16.2;clinical_score:+10.4,tier=;reason=;cat_days=586;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|far_271_540|pos,0.07976804545454545,57.5455,0.9848,0,1,0.865,1.046,8,8,buying,1.9082,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,586,False,specific_days,0.064792,price_history,,8,0.4346,price_history,,-0.00222,,61.0522,0.3467,-0.012183,0.009963,late,large,none,commercial_pharma,morningstar,,,,0,0.9,53.15,45.56250000000000000000000000,83.0,63.33,72.14285714285714285714285714,55.00000000000000000000000000,73.0789,1.2411,3.0,165,38,1.0,1.5539,2,3,0.0,0.8,0.6,cns,-0.4975,uncrowded,1.0,74,0.07976804545454545,0.747423,0.6664,50.20,0.953608,1.6809,1.945318,1.569,0.0,0.0,0.37233,0.003988,0.0
AXSM,"Axsome Therapeutics, Inc.",99,0.92,C,low_quality+no_catalyst_data,,,C,0.321306,0.357692,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-17.9;clinical_score:+13.3;smart_money_score:+11.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 93405000.0, ""cash_total"": 322933000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.761023661657504, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 7}",late|none|pos,0.07958971428571429,42.206051,0.9858,0,1,1.1712,1.301,7,7,buying,1.5218,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,308.96,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.072732,price_history,,7,0.6006,price_history,,-0.098832,,57.8829,0.5091,-0.012183,-0.086649,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,51.98,41.25000000000000000000000000,71.0,14.95,72.50000000000000000000000000,59.06122448979591836734693878,72.7286,1.2263,3.0,84,17,1.0,3.6783,2,6,0.0,0.4,0.6,cns,0.2145,moderate,1.0,94,0.07958971428571429,0.678694,0.4641,49.46,0.943299,1.5831,2.323369,1.9515,0.0,0.0,0.36789,0.003979,0.0
CAI,"Caris Life Sciences, Inc.",100,0.78,C,low_quality,,,C,0.908935,0.434615,1,,0,,9,1,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-14.8;clinical_score:+10.5;momentum_score:-9.8,tier=;reason=;cat_days=9;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 755493000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_0_30|pos,0.0010409019607843138,45.855296,0.9821,0,1,1.0744,1.2074,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,447.67,0.85,1,0,1.0,0,1.0,0,9,True,specific_days,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5606,-0.012183,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,44.96865600000000000000000000,66.0,15.33,70.35714285714285714285714286,67.75510204081632653061224490,71.9932,1.1952,3.0,24,779,1.0,5.0367,8,14,0.0,0.5,0.95,oncology,-0.4975,uncrowded,1.0,265,0.0010409019607843138,0.091065,-1.3342,53.26,0.987973,2.2562,2.169712,1.8111,0.0,0.0,0.35856,5.2e-05,0.0
REGN,"Regeneron Pharmaceuticals, Inc.",101,0.92,B,mod_quality+catalyst_near,,,B,0.926117,0.719231,1,,0,,9,1,specific_days,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-14.7;clinical_score:+9.3;smart_money_score:+6.3,tier=;reason=;cat_days=9;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_0_30|pos,0.0010409019607843138,57.026071,0.9794,0,1,1.01,1.0179,4,4,buying,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,9,True,specific_days,0.176305,price_history,,4,0.3979,price_history,,0.0,,74.6731,0.388,-0.012183,0.012183,late,large,none,commercial_biotech,morningstar,,,,0,0.9,59.18,44.96865600000000000000000000,66.0,52.89,68.92857142857142857142857143,59.28571428571428571428571429,70.5375,1.1336,3.0,54,335,1.0,4.6116,11,14,0.0062,0.6,0.95,oncology,0.6892,highly_crowded,1.0,270,0.0010409019607843138,0.073883,-1.4475,46.63,0.878007,1.1651,1.866982,1.52685,0.0,0.0,0.34008,5.2e-05,0.0
AMGN,Amgen Inc.,102,0.55,C,low_quality,,,C,0.902062,0.519231,1,,0,,17,1,specific_days,9,neutral,,M,,clinical_score:+18.4;catalyst_score:-12.7;momentum_score:-2.4,tier=;reason=;cat_days=17;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 9129000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_0_30|pos,0.0010409019607843138,48.623143,0.9877,0,1,0.9038,1.082,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,100.2,1.0,0,0,1.0,0,1.0,0,17,True,specific_days,0.041528,price_history,,1,0.4673,price_history,,-0.014527,,55.1952,0.2777,-0.012183,-0.002344,late,large,none,commercial_pharma,morningstar,,,,0,0.9,52.30,41.95437511111111111111111111,52.5,40.16,73.03571428571428571428571428,53.57142857142857142857142857,74.3218,1.2937,3.0,3,584,1.0,5.8939,15,18,0.0,0.8,0.95,oncology,0.6892,highly_crowded,1.0,263,0.0010409019607843138,0.097938,-1.2934,44.83,0.850515,1.0386,2.011162,1.623,0.0,0.0,0.38811,5.2e-05,0.0
JAZZ,Jazz Pharmaceuticals plc,103,0.92,B,mod_quality+catalyst_near,,,B,0.92268,0.788462,1,,0,,9,1,specific_days,9,neutral,,L,sponsor_confirmed,smart_money_score:+15.2;catalyst_score:-13.8;momentum_score:-11.9,tier=;reason=;cat_days=9;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1391899000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|near_0_30|pos,0.0010409019607843138,62.062571,0.9713,0,1,0.8971,0.869,6,6,buying,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,227.35,1.0,0,0,1.0,0,1.0,0,9,True,specific_days,0.053828,price_history,,6,0.2376,price_history,,-0.216365,,56.9662,0.4687,-0.012183,-0.204182,late,large,none,commercial_biotech,morningstar,,,,0,0.9,46.87,44.96865600000000000000000000,74.0,71.10,66.42857142857142857142857143,61.78571428571428571428571428,67.7146,1.0141,3.0,158,183,1.0,3.6918,4,5,0.0,0.6,0.95,oncology,0.6892,highly_crowded,1.0,269,0.0010409019607843138,0.07732,-1.4233,45.88,0.864261,1.0997,1.607782,1.3035,0.0,0.0,0.30423,5.2e-05,0.0
TECH,Bio-Techne Corporation,104,0.27,C,low_quality,,,C,0.943299,0.142308,1,,0,,46,1,specific_days,9,headwind,,S,momentum_headwind,clinical_score:+24.4;financial_score:-23.3;smart_money_score:+9.9,tier=;reason=;cat_days=46;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 172879000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_31_90|pos,-0.0027477169811320756,32.121531,0.9802,0,1,1.0583,1.1918,1,1,buying,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,284.71,1.0,0,0,1.0,0,1.0,0,46,True,specific_days,-0.225728,price_history,,1,0.9049,price_history,,-0.140016,,43.4621,0.3925,-0.012183,-0.127833,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,39.27,40.78608044444444444444444444,55.5,40.69,70.00000000000000000000000000,22.28006848998102642417511222,71.8339,1.1884,3.0,7,823,1.0,6.6904,7,15,0.0038,0.9,0.95,oncology,-0.4975,uncrowded,1.0,275,-0.0027477169811320756,0.056701,-1.5831,36.73,0.702749,0.5323,2.144083,1.7877,0.0,0.0,0.35652,-0.000137,0.0
SRPT,"Sarepta Therapeutics, Inc.",105,0.78,B,high_quality+no_catalyst_data,,,B,0.431271,0.980769,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,financial_score:+19.3;catalyst_score:-19.2;momentum_score:-7.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 336685000.0, ""cash_total"": 850993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.848768719225042, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.07958971428571429,78.014055,0.9564,0,1,0.7359,0.6563,3,3,neutral,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.064446,price_history,,3,0.894,price_history,,-0.142142,,51.2767,1.0694,-0.012183,-0.129959,late,small,none,commercial_biotech,morningstar,,,,0,0.8614266186156331552131229029,53.31,41.25000000000000000000000000,65.0,90.00,62.85714285714285714285714286,79.67123287671232876712328767,63.9405,0.8545,3.0,63,23,1.0,2.3048,2,3,0.0,0.8,0.75,rare_disease,0.6892,highly_crowded,1.0,126,0.07958971428571429,0.568729,0.1731,38.91,0.733677,0.624,1.244779,0.98445,0.0,0.0,0.25635,0.003979,0.0
GILD,"Gilead Sciences, Inc.",106,0.92,C,low_quality,,,C,0.235395,0.45,1,,0,,527,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:+13.5;catalyst_score:-9.3;financial_score:-6.3,tier=;reason=;cat_days=527;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 68000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|far_271_540|pos,0.07976804545454545,46.083477,0.9787,0,1,0.7018,0.8949,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,101.32,1.0,0,0,1.0,0,1.0,0,527,False,specific_days,0.195932,price_history,,2,0.1673,price_history,,-0.101199,,63.1399,0.2352,-0.012183,-0.089016,late,large,none,commercial_pharma,morningstar,,,,0,0.8434765813616610333172380493,53.97,45.56250000000000000000000000,58.0,38.37,68.39285714285714285714285714,48.57772738725119677500629881,70.0966,1.1149,3.0,5,572,1.0,4.2085,9,12,0.0013,0.8,0.95,oncology,-0.4975,uncrowded,1.0,69,0.07976804545454545,0.764605,0.7212,33.42,0.661512,0.4166,1.680808,1.34235,0.0,0.0,0.33447,0.003988,0.0
SUPN,"Supernus Pharmaceuticals, Inc.",107,0.78,C,low_quality,,,C,0.939863,0.073077,1,,0,,39,1,specific_days,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,financial_score:-24.2;clinical_score:+22.5;catalyst_score:-12.6,tier=;reason=;cat_days=39;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|near_31_90|pos,-0.0027477169811320756,29.266439,0.9877,0,1,0.9038,1.082,2,2,neutral,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,39,True,specific_days,0.286742,price_history,,2,0.1817,price_history,,-0.005687,,72.0276,0.4534,-0.012183,0.006496,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,60.27,37.92320400000000000000000000,55.0,15.33,73.03571428571428571428571428,26.32653061224489795918367346,73.1965,1.2461,3.0,12,39,1.0,2.3223,2,4,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,274,-0.0027477169811320756,0.060137,-1.5536,37.13,0.709622,0.5523,1.996693,1.623,0.0,0.0,0.37383,-0.000137,0.0
INCY,Incyte Corporation,108,0.92,B,mod_quality+catalyst_near,,,B,0.919244,0.665385,1,,0,,8,1,specific_days,9,neutral,,L,sponsor_confirmed,catalyst_score:-11.8;financial_score:+10.4;momentum_score:-7.4,tier=;reason=;cat_days=8;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_0_30|pos,0.0010409019607843138,53.969,0.9545,0,1,0.7198,0.6351,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,8,True,specific_days,0.036255,price_history,,3,0.5598,price_history,,-0.065151,,54.6949,0.3319,-0.012183,-0.052968,late,large,none,commercial_biotech,morningstar,,,,0,0.9,49.65,45.25946711111111111111111111,60.5,39.04,62.50000000000000000000000000,67.50000000000000000000000000,64.261,0.868,3.0,18,273,1.0,3.0889,16,17,0.0024,0.7,0.95,oncology,-0.4975,uncrowded,1.0,268,0.0010409019607843138,0.080756,-1.4,51.49,0.97079,1.8925,1.213102,0.95265,0.0,0.0,0.2604,5.2e-05,0.0
RARE,Ultragenyx Pharmaceutical Inc.,109,0.47,C,low_quality+no_catalyst_data,,,C,0.414089,0.188462,1,,0,,,0,no_upcoming,9,tailwind,high_vol|overbought_rsi,M,sponsor_confirmed|momentum_tailwind|runway_short|high_risk,financial_score:-38.0;momentum_score:+21.4;clinical_score:+18.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|none|pos,0.07958971428571429,36.196327,0.9625,0,1,0.8004,0.942,5,5,selling,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.369483,price_history,,5,0.732,price_history,,-0.005259,,74.8543,1.2539,-0.012183,0.006924,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8980016469377251672671127123,67.70,41.25000000000000000000000000,50.0,54.12,64.28571428571428571428571429,8.254060807996668054977092876,64.5374,0.8797,3.0,126,57,1.0,0.6957,0,1,0.0,0.8,0.75,rare_disease,-0.4975,uncrowded,1.0,121,0.07958971428571429,0.585911,0.217,14.08,0.176976,-0.927,1.680889,1.413,0.0,0.0,0.26391,0.003979,0.0
